No,Tanggal,Nama,Awal,Tambahan,Penjualan,Diambil,Sisa,Total
6194,29/06/2022,Cake Keju,2,0,0,0,2,0
6195,29/06/2022,Cake Keju Meses,2,0,2,0,0,2
6196,29/06/2022,Cake Meses,0,0,0,0,0,0
6197,29/06/2022,Aloha,1,0,0,0,1,0
6198,29/06/2022,Abon,2,0,2,0,0,2
6199,29/06/2022,Ayam,2,0,1,0,1,1
6200,29/06/2022,Almond,0,0,0,0,0,0
6201,29/06/2022,Cocopandan,4,0,1,0,3,1
6202,29/06/2022,Cheesy,3,0,0,0,3,0
6203,29/06/2022,Chocy Lover,5,0,0,0,5,0
6204,29/06/2022,Cream Keju,4,0,4,0,0,4
6205,29/06/2022,Durian,4,0,2,0,2,2
6206,29/06/2022,Long Stik,3,0,0,0,3,0
6207,29/06/2022,Rapisa,4,0,1,0,3,1
6208,29/06/2022,Space Jam,2,0,0,0,2,0
6209,29/06/2022,Pisang Coklat,6,0,2,3,1,5
6210,29/06/2022,Kacang Merah,4,0,1,0,3,1
6211,29/06/2022,Vanilla,0,0,0,0,0,0
6212,29/06/2022,Banana,2,0,0,0,2,0
6213,29/06/2022,Mocca,0,0,0,0,0,0
6214,29/06/2022,Susu,0,0,0,0,0,0
6215,29/06/2022,Srikaya,0,0,0,0,0,0
6216,29/06/2022,Roman Tape,6,0,2,0,4,2
6217,29/06/2022,Donat,1,0,0,0,1,0
6218,29/06/2022,Krumpul,7,0,5,0,2,5
6219,29/06/2022,Tiramisu,5,0,2,3,0,5
6220,30/06/2022,Bronis Kukus,4,0,3,0,1,3
6221,30/06/2022,Bronis Oven,4,0,0,0,4,0
6222,30/06/2022,F 20,1,0,1,0,0,1
6223,30/06/2022,B 20,2,0,1,0,1,1
6224,30/06/2022,F Kacang,0,0,0,0,0,0
6225,30/06/2022,B Kacang,0,0,0,0,0,0
6226,30/06/2022,Marmer Kotak,1,0,0,0,1,0
6227,30/06/2022,Marmer Bulat,2,0,1,0,1,1
6228,30/06/2022,Pandan Kotak,0,1,0,0,1,0
6229,30/06/2022,Pandan Bulat,0,1,0,0,1,0
6230,30/06/2022,Chiffon Keju,1,0,0,0,1,0
6231,30/06/2022,Chiffon Biasa,2,0,0,0,2,0
6232,30/06/2022,Bakpia,0,0,0,0,0,0
6233,30/06/2022,Tawar,4,4,4,0,4,4
6234,30/06/2022,Taker,6,0,1,0,5,1
6235,30/06/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6236,30/06/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6237,30/06/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6238,30/06/2022,Roll Nanas K,1,0,0,0,1,0
6239,30/06/2022,Roll Coklat B,0,0,0,0,0,0
6240,30/06/2022,Roll Coklat K,1,0,0,0,1,0
6241,30/06/2022,Cake Tape,0,0,0,0,0,0
6242,30/06/2022,Cake Spekuk,0,0,0,0,0,0
6243,30/06/2022,Cake Keju,2,2,1,0,3,1
6244,30/06/2022,Cake Keju Meses,0,2,0,0,2,0
6245,30/06/2022,Cake Meses,0,0,0,0,0,0
6246,30/06/2022,Aloha,1,2,0,0,3,0
6247,30/06/2022,Abon,0,2,0,0,2,0
6248,30/06/2022,Ayam,1,2,0,0,3,0
6249,30/06/2022,Almond,0,0,0,0,0,0
6250,30/06/2022,Cocopandan,3,2,1,0,4,1
6251,30/06/2022,Cheesy,3,0,3,0,0,3
6252,30/06/2022,Chocy Lover,5,2,3,0,4,3
6253,30/06/2022,Cream Keju,0,2,0,0,2,0
6254,30/06/2022,Durian,2,2,0,0,4,0
6255,30/06/2022,Long Stik,3,2,1,0,4,1
6256,30/06/2022,Rapisa,3,2,1,0,4,1
6257,30/06/2022,Space Jam,2,2,2,1,1,3
6258,30/06/2022,Pisang Coklat,1,4,4,0,1,4
6259,30/06/2022,Kacang Merah,3,2,2,0,3,2
6260,30/06/2022,Vanilla,0,0,0,0,0,0
6261,30/06/2022,Banana,2,0,2,0,0,2
6262,30/06/2022,Mocca,0,0,0,0,0,0
6263,30/06/2022,Susu,0,0,0,0,0,0
6264,30/06/2022,Srikaya,0,0,0,0,0,0
6265,30/06/2022,Roman Tape,4,0,4,0,0,4
6266,30/06/2022,Donat,1,0,0,0,1,0
6267,30/06/2022,Krumpul,2,3,0,0,5,0
6268,30/06/2022,Tiramisu,0,5,2,0,3,2
6269,01/07/2022,Bronis Kukus,1,4,0,0,5,0
6270,01/07/2022,Bronis Oven,4,0,0,0,4,0
6271,01/07/2022,F 20,0,1,0,0,1,0
6272,01/07/2022,B 20,1,1,1,0,1,1
6273,01/07/2022,F Kacang,0,0,0,0,0,0
6274,01/07/2022,B Kacang,0,0,0,0,0,0
6275,01/07/2022,Marmer Kotak,1,0,1,0,0,1
6276,01/07/2022,Marmer Bulat,1,0,0,0,1,0
6277,01/07/2022,Pandan Kotak,1,0,1,0,0,1
6278,01/07/2022,Pandan Bulat,1,0,0,0,1,0
6279,01/07/2022,Chiffon Keju,1,0,0,0,1,0
6280,01/07/2022,Chiffon Biasa,2,0,0,0,2,0
6281,01/07/2022,Bakpia,0,0,0,0,0,0
6282,01/07/2022,Tawar,4,0,3,0,1,3
6283,01/07/2022,Taker,5,0,0,0,5,0
6284,01/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6285,01/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6286,01/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6287,01/07/2022,Roll Nanas K,1,0,0,1,0,1
6288,01/07/2022,Roll Coklat B,0,0,0,0,0,0
6289,01/07/2022,Roll Coklat K,1,0,1,0,0,1
6290,01/07/2022,Cake Tape,0,2,0,0,2,0
6291,01/07/2022,Cake Spekuk,0,0,0,0,0,0
6292,01/07/2022,Cake Keju,3,0,0,1,2,1
6293,01/07/2022,Cake Keju Meses,2,0,0,0,2,0
6294,01/07/2022,Cake Meses,0,0,0,0,0,0
6295,01/07/2022,Aloha,3,2,1,0,4,1
6296,01/07/2022,Abon,2,2,0,0,4,0
6297,01/07/2022,Ayam,3,2,2,0,3,2
6298,01/07/2022,Almond,0,0,0,0,0,0
6299,01/07/2022,Cocopandan,4,0,2,0,2,2
6300,01/07/2022,Cheesy,0,0,0,0,0,0
6301,01/07/2022,Chocy Lover,4,3,2,0,5,2
6302,01/07/2022,Cream Keju,2,0,0,0,2,0
6303,01/07/2022,Durian,4,2,3,0,3,3
6304,01/07/2022,Long Stik,4,0,2,0,2,2
6305,01/07/2022,Rapisa,4,0,2,0,2,2
6306,01/07/2022,Space Jam,1,0,0,0,1,0
6307,01/07/2022,Pisang Coklat,1,6,3,0,4,3
6308,01/07/2022,Kacang Merah,3,2,2,0,3,2
6309,01/07/2022,Vanilla,0,2,0,0,2,0
6310,01/07/2022,Banana,0,2,0,0,2,0
6311,01/07/2022,Mocca,0,4,0,0,4,0
6312,01/07/2022,Susu,0,0,0,0,0,0
6313,01/07/2022,Srikaya,0,0,0,0,0,0
6314,01/07/2022,Roman Tape,0,6,0,0,6,0
6315,01/07/2022,Donat,1,2,1,0,2,1
6316,01/07/2022,Krumpul,5,4,2,0,7,2
6317,01/07/2022,Tiramisu,3,2,0,0,5,0
6318,02/07/2022,Bronis Kukus,5,4,3,0,6,3
6319,02/07/2022,Bronis Oven,4,0,0,0,4,0
6320,02/07/2022,F 20,1,2,0,1,2,1
6321,02/07/2022,B 20,1,1,1,0,1,1
6322,02/07/2022,F Kacang,0,0,0,0,0,0
6323,02/07/2022,B Kacang,0,0,0,0,0,0
6324,02/07/2022,Marmer Kotak,0,1,0,0,1,0
6325,02/07/2022,Marmer Bulat,1,1,1,0,1,1
6326,02/07/2022,Pandan Kotak,0,1,0,0,1,0
6327,02/07/2022,Pandan Bulat,1,1,1,0,1,1
6328,02/07/2022,Chiffon Keju,1,0,1,0,0,1
6329,02/07/2022,Chiffon Biasa,2,0,2,0,0,2
6330,02/07/2022,Bakpia,0,0,0,0,0,0
6331,02/07/2022,Tawar,1,4,3,0,2,3
6332,02/07/2022,Taker,5,0,0,0,5,0
6333,02/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6334,02/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6335,02/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6336,02/07/2022,Roll Nanas K,0,2,0,0,2,0
6337,02/07/2022,Roll Coklat B,0,0,0,0,0,0
6338,02/07/2022,Roll Coklat K,0,2,1,0,1,1
6339,02/07/2022,Cake Tape,2,3,2,0,3,2
6340,02/07/2022,Cake Spekuk,0,0,0,0,0,0
6341,02/07/2022,Cake Keju,2,2,1,0,3,1
6342,02/07/2022,Cake Keju Meses,2,2,2,0,2,2
6343,02/07/2022,Cake Meses,0,0,0,0,0,0
6344,02/07/2022,Aloha,4,2,2,0,4,2
6345,02/07/2022,Abon,4,4,4,0,4,4
6346,02/07/2022,Ayam,3,5,5,0,3,5
6347,02/07/2022,Almond,0,0,0,0,0,0
6348,02/07/2022,Cocopandan,2,2,0,0,4,0
6349,02/07/2022,Cheesy,0,0,0,0,0,0
6350,02/07/2022,Chocy Lover,5,2,2,0,5,2
6351,02/07/2022,Cream Keju,2,2,0,0,4,0
6352,02/07/2022,Durian,3,2,0,0,5,0
6353,02/07/2022,Long Stik,2,2,0,0,4,0
6354,02/07/2022,Rapisa,2,2,2,0,2,2
6355,02/07/2022,Space Jam,1,2,0,0,3,0
6356,02/07/2022,Pisang Coklat,4,8,5,0,7,5
6357,02/07/2022,Kacang Merah,3,2,3,0,2,3
6358,02/07/2022,Vanilla,2,0,1,0,1,1
6359,02/07/2022,Banana,2,0,1,0,1,1
6360,02/07/2022,Mocca,4,0,0,0,4,0
6361,02/07/2022,Susu,0,0,0,0,0,0
6362,02/07/2022,Srikaya,0,0,0,0,0,0
6363,02/07/2022,Roman Tape,6,6,6,0,6,6
6364,02/07/2022,Donat,2,0,0,0,2,0
6365,02/07/2022,Krumpul,7,0,4,0,3,4
6366,02/07/2022,Tiramisu,5,0,1,0,4,1
6367,03/07/2022,Bronis Kukus,6,0,1,0,5,1
6368,03/07/2022,Bronis Oven,4,0,1,0,3,1
6369,03/07/2022,F 20,2,0,0,0,2,0
6370,03/07/2022,B 20,1,0,1,0,0,1
6371,03/07/2022,F Kacang,0,0,0,0,0,0
6372,03/07/2022,B Kacang,0,0,0,0,0,0
6373,03/07/2022,Marmer Kotak,1,0,0,0,1,0
6374,03/07/2022,Marmer Bulat,1,0,0,0,1,0
6375,03/07/2022,Pandan Kotak,1,0,0,0,1,0
6376,03/07/2022,Pandan Bulat,1,0,1,0,0,1
6377,03/07/2022,Chiffon Keju,0,0,0,0,0,0
6378,03/07/2022,Chiffon Biasa,0,0,0,0,0,0
6379,03/07/2022,Bakpia,0,0,0,0,0,0
6380,03/07/2022,Tawar,2,4,2,0,4,2
6381,03/07/2022,Taker,5,0,0,0,5,0
6382,03/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6383,03/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6384,03/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6385,03/07/2022,Roll Nanas K,2,0,0,0,2,0
6386,03/07/2022,Roll Coklat B,0,0,0,0,0,0
6387,03/07/2022,Roll Coklat K,1,0,0,0,1,0
6388,03/07/2022,Cake Tape,3,0,1,0,2,1
6389,03/07/2022,Cake Spekuk,0,0,0,0,0,0
6390,03/07/2022,Cake Keju,3,0,1,0,2,1
6391,03/07/2022,Cake Keju Meses,2,0,1,0,1,1
6392,03/07/2022,Cake Meses,0,0,0,0,0,0
6393,03/07/2022,Aloha,4,2,0,0,6,0
6394,03/07/2022,Abon,4,0,1,0,3,1
6395,03/07/2022,Ayam,3,4,3,0,4,3
6396,03/07/2022,Almond,0,0,0,0,0,0
6397,03/07/2022,Cocopandan,4,0,3,0,1,3
6398,03/07/2022,Cheesy,0,0,0,0,0,0
6399,03/07/2022,Chocy Lover,5,0,0,0,5,0
6400,03/07/2022,Cream Keju,4,2,2,0,4,2
6401,03/07/2022,Durian,5,2,1,0,6,1
6402,03/07/2022,Long Stik,4,0,2,0,2,2
6403,03/07/2022,Rapisa,2,2,0,0,4,0
6404,03/07/2022,Space Jam,3,2,2,0,3,2
6405,03/07/2022,Pisang Coklat,7,4,1,0,10,1
6406,03/07/2022,Kacang Merah,2,0,2,0,0,2
6407,03/07/2022,Vanilla,1,0,0,0,1,0
6408,03/07/2022,Banana,1,0,0,0,1,0
6409,03/07/2022,Mocca,4,0,0,0,4,0
6410,03/07/2022,Susu,0,0,0,0,0,0
6411,03/07/2022,Srikaya,0,0,0,0,0,0
6412,03/07/2022,Roman Tape,6,0,0,0,6,0
6413,03/07/2022,Donat,2,0,0,0,2,0
6414,03/07/2022,Krumpul,3,6,1,0,8,1
6415,03/07/2022,Tiramisu,4,4,3,4,1,7
6416,04/07/2022,Bronis Kukus,5,4,4,0,5,4
6417,04/07/2022,Bronis Oven,3,0,0,0,3,0
6418,04/07/2022,F 20,2,1,2,0,1,2
6419,04/07/2022,B 20,0,1,0,0,1,0
6420,04/07/2022,F Kacang,0,0,0,0,0,0
6421,04/07/2022,B Kacang,0,0,0,0,0,0
6422,04/07/2022,Marmer Kotak,1,1,1,0,1,1
6423,04/07/2022,Marmer Bulat,1,1,1,0,1,1
6424,04/07/2022,Pandan Kotak,1,1,0,0,2,0
6425,04/07/2022,Pandan Bulat,0,1,1,0,0,1
6426,04/07/2022,Chiffon Keju,0,0,0,0,0,0
6427,04/07/2022,Chiffon Biasa,0,0,0,0,0,0
6428,04/07/2022,Bakpia,0,0,0,0,0,0
6429,04/07/2022,Tawar,4,4,2,0,6,2
6430,04/07/2022,Taker,5,0,0,0,5,0
6431,04/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6432,04/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6433,04/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6434,04/07/2022,Roll Nanas K,2,2,1,1,2,2
6435,04/07/2022,Roll Coklat B,0,0,0,0,0,0
6436,04/07/2022,Roll Coklat K,1,2,1,0,2,1
6437,04/07/2022,Cake Tape,2,3,1,0,4,1
6438,04/07/2022,Cake Spekuk,0,0,0,0,0,0
6439,04/07/2022,Cake Keju,2,1,1,0,2,1
6440,04/07/2022,Cake Keju Meses,1,3,1,0,3,1
6441,04/07/2022,Cake Meses,0,0,0,0,0,0
6442,04/07/2022,Aloha,6,0,4,2,0,6
6443,04/07/2022,Abon,3,3,3,3,0,6
6444,04/07/2022,Ayam,4,2,0,4,2,4
6445,04/07/2022,Almond,0,1,0,0,1,0
6446,04/07/2022,Cocopandan,1,4,0,1,4,1
6447,04/07/2022,Cheesy,0,2,0,0,2,0
6448,04/07/2022,Chocy Lover,5,2,3,2,2,5
6449,04/07/2022,Cream Keju,4,2,0,4,2,4
6450,04/07/2022,Durian,6,2,2,4,2,6
6451,04/07/2022,Long Stik,2,2,2,2,0,4
6452,04/07/2022,Rapisa,4,2,1,4,1,5
6453,04/07/2022,Space Jam,3,2,2,1,2,3
6454,04/07/2022,Pisang Coklat,10,5,3,10,2,13
6455,04/07/2022,Kacang Merah,0,2,2,0,0,2
6456,04/07/2022,Vanilla,1,0,1,0,0,1
6457,04/07/2022,Banana,1,0,1,0,0,1
6458,04/07/2022,Mocca,4,0,4,0,0,4
6459,04/07/2022,Susu,0,0,0,0,0,0
6460,04/07/2022,Srikaya,0,0,0,0,0,0
6461,04/07/2022,Roman Tape,6,6,1,6,5,7
6462,04/07/2022,Donat,2,0,2,0,0,2
6463,04/07/2022,Krumpul,8,4,6,6,0,12
6464,04/07/2022,Tiramisu,1,3,1,0,3,1
6465,05/07/2022,Bronis Kukus,5,1,4,0,2,4
6466,05/07/2022,Bronis Oven,3,0,0,0,3,0
6467,05/07/2022,F 20,1,0,0,0,1,0
6468,05/07/2022,B 20,1,0,1,0,0,1
6469,05/07/2022,F Kacang,0,0,0,0,0,0
6470,05/07/2022,B Kacang,0,0,0,0,0,0
6471,05/07/2022,Marmer Kotak,1,0,0,0,1,0
6472,05/07/2022,Marmer Bulat,1,0,0,0,1,0
6473,05/07/2022,Pandan Kotak,2,0,1,0,1,1
6474,05/07/2022,Pandan Bulat,0,0,0,0,0,0
6475,05/07/2022,Chiffon Keju,0,0,0,0,0,0
6476,05/07/2022,Chiffon Biasa,0,0,0,0,0,0
6477,05/07/2022,Bakpia,0,0,0,0,0,0
6478,05/07/2022,Tawar,6,0,1,0,5,1
6479,05/07/2022,Taker,5,0,0,2,3,2
6480,05/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6481,05/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6482,05/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6483,05/07/2022,Roll Nanas K,2,0,0,0,2,0
6484,05/07/2022,Roll Coklat B,0,0,0,0,0,0
6485,05/07/2022,Roll Coklat K,2,0,0,0,2,0
6486,05/07/2022,Cake Tape,4,0,0,1,3,1
6487,05/07/2022,Cake Spekuk,0,0,0,0,0,0
6488,05/07/2022,Cake Keju,2,0,2,0,0,2
6489,05/07/2022,Cake Keju Meses,3,0,1,0,2,1
6490,05/07/2022,Cake Meses,0,0,0,0,0,0
6491,05/07/2022,Aloha,0,0,0,0,0,0
6492,05/07/2022,Abon,0,0,0,0,0,0
6493,05/07/2022,Ayam,2,0,2,0,0,2
6494,05/07/2022,Almond,1,9,1,1,8,2
6495,05/07/2022,Cocopandan,4,0,1,0,3,1
6496,05/07/2022,Cheesy,2,0,2,0,0,2
6497,05/07/2022,Chocy Lover,2,0,2,0,0,2
6498,05/07/2022,Cream Keju,2,0,2,0,0,2
6499,05/07/2022,Durian,2,0,2,0,0,2
6500,05/07/2022,Long Stik,0,0,0,0,0,0
6501,05/07/2022,Rapisa,1,0,0,0,1,0
6502,05/07/2022,Space Jam,2,0,2,0,0,2
6503,05/07/2022,Pisang Coklat,2,0,1,0,1,1
6504,05/07/2022,Kacang Merah,0,0,0,0,0,0
6505,05/07/2022,Vanilla,0,0,0,0,0,0
6506,05/07/2022,Banana,0,0,0,0,0,0
6507,05/07/2022,Mocca,0,0,0,0,0,0
6508,05/07/2022,Susu,0,0,0,0,0,0
6509,05/07/2022,Srikaya,0,0,0,0,0,0
6510,05/07/2022,Roman Tape,5,0,2,0,3,2
6511,05/07/2022,Donat,0,0,0,0,0,0
6512,05/07/2022,Krumpul,0,0,0,0,0,0
6513,05/07/2022,Tiramisu,3,0,3,0,0,3
6514,06/07/2022,Bronis Kukus,2,4,0,0,6,0
6515,06/07/2022,Bronis Oven,3,0,0,0,3,0
6516,06/07/2022,F 20,1,1,0,0,2,0
6517,06/07/2022,B 20,0,1,0,0,1,0
6518,06/07/2022,F Kacang,0,0,0,0,0,0
6519,06/07/2022,B Kacang,0,0,0,0,0,0
6520,06/07/2022,Marmer Kotak,1,1,0,0,2,0
6521,06/07/2022,Marmer Bulat,1,1,0,0,2,0
6522,06/07/2022,Pandan Kotak,1,1,1,0,1,1
6523,06/07/2022,Pandan Bulat,0,1,0,0,1,0
6524,06/07/2022,Chiffon Keju,0,0,0,0,0,0
6525,06/07/2022,Chiffon Biasa,0,0,0,0,0,0
6526,06/07/2022,Bakpia,0,0,0,0,0,0
6527,06/07/2022,Tawar,5,4,1,4,4,5
6528,06/07/2022,Taker,3,18,0,0,21,0
6529,06/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6530,06/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6531,06/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6532,06/07/2022,Roll Nanas K,2,2,2,0,2,2
6533,06/07/2022,Roll Coklat B,0,0,0,0,0,0
6534,06/07/2022,Roll Coklat K,2,2,2,0,2,2
6535,06/07/2022,Cake Tape,3,0,0,0,3,0
6536,06/07/2022,Cake Spekuk,0,0,0,0,0,0
6537,06/07/2022,Cake Keju,0,1,0,0,1,0
6538,06/07/2022,Cake Keju Meses,2,3,1,0,4,1
6539,06/07/2022,Cake Meses,0,0,0,0,0,0
6540,06/07/2022,Aloha,0,0,0,0,0,0
6541,06/07/2022,Abon,0,2,0,0,2,0
6542,06/07/2022,Ayam,0,2,2,0,0,2
6543,06/07/2022,Almond,8,0,0,0,8,0
6544,06/07/2022,Cocopandan,3,2,0,0,5,0
6545,06/07/2022,Cheesy,0,0,0,0,0,0
6546,06/07/2022,Chocy Lover,0,2,1,0,1,1
6547,06/07/2022,Cream Keju,0,2,0,0,2,0
6548,06/07/2022,Durian,0,2,0,0,2,0
6549,06/07/2022,Long Stik,0,2,0,0,2,0
6550,06/07/2022,Rapisa,1,2,1,0,2,1
6551,06/07/2022,Space Jam,0,2,0,0,2,0
6552,06/07/2022,Pisang Coklat,1,6,2,0,5,2
6553,06/07/2022,Kacang Merah,0,2,2,0,0,2
6554,06/07/2022,Vanilla,0,0,0,0,0,0
6555,06/07/2022,Banana,0,0,0,0,0,0
6556,06/07/2022,Mocca,0,0,0,0,0,0
6557,06/07/2022,Susu,0,0,0,0,0,0
6558,06/07/2022,Srikaya,0,0,0,0,0,0
6559,06/07/2022,Roman Tape,3,0,0,0,3,0
6560,06/07/2022,Donat,0,0,0,0,0,0
6561,06/07/2022,Krumpul,0,6,1,0,5,1
6562,06/07/2022,Tiramisu,0,4,2,0,2,2
6563,07/07/2022,Bronis Kukus,6,0,3,0,3,3
6564,07/07/2022,Bronis Oven,3,0,1,0,2,1
6565,07/07/2022,F 20,2,1,1,0,2,1
6566,07/07/2022,B 20,1,0,0,0,1,0
6567,07/07/2022,F Kacang,0,0,0,0,0,0
6568,07/07/2022,B Kacang,0,0,0,0,0,0
6569,07/07/2022,Marmer Kotak,2,0,1,0,1,1
6570,07/07/2022,Marmer Bulat,2,0,1,0,1,1
6571,07/07/2022,Pandan Kotak,1,0,0,0,1,0
6572,07/07/2022,Pandan Bulat,1,0,0,0,1,0
6573,07/07/2022,Chiffon Keju,0,0,0,0,0,0
6574,07/07/2022,Chiffon Biasa,0,0,0,0,0,0
6575,07/07/2022,Bakpia,0,0,0,0,0,0
6576,07/07/2022,Tawar,4,0,4,0,0,4
6577,07/07/2022,Taker,21,0,0,0,21,0
6578,07/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6579,07/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6580,07/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6581,07/07/2022,Roll Nanas K,2,0,0,0,2,0
6582,07/07/2022,Roll Coklat B,0,0,0,0,0,0
6583,07/07/2022,Roll Coklat K,2,0,0,0,2,0
6584,07/07/2022,Cake Tape,3,3,3,0,3,3
6585,07/07/2022,Cake Spekuk,0,0,0,0,0,0
6586,07/07/2022,Cake Keju,1,0,0,0,1,0
6587,07/07/2022,Cake Keju Meses,4,0,1,0,3,1
6588,07/07/2022,Cake Meses,0,0,0,0,0,0
6589,07/07/2022,Aloha,0,0,0,0,0,0
6590,07/07/2022,Abon,2,0,0,0,2,0
6591,07/07/2022,Ayam,0,0,0,0,0,0
6592,07/07/2022,Almond,8,0,0,0,8,0
6593,07/07/2022,Cocopandan,5,0,3,0,2,3
6594,07/07/2022,Cheesy,0,0,0,0,0,0
6595,07/07/2022,Chocy Lover,1,0,1,0,0,1
6596,07/07/2022,Cream Keju,2,0,0,0,2,0
6597,07/07/2022,Durian,2,0,0,0,2,0
6598,07/07/2022,Long Stik,2,0,0,0,2,0
6599,07/07/2022,Rapisa,2,0,0,0,2,0
6600,07/07/2022,Space Jam,2,0,0,0,2,0
6601,07/07/2022,Pisang Coklat,5,0,2,0,3,2
6602,07/07/2022,Kacang Merah,0,0,0,0,0,0
6603,07/07/2022,Vanilla,0,0,0,0,0,0
6604,07/07/2022,Banana,0,0,0,0,0,0
6605,07/07/2022,Mocca,0,4,4,0,0,4
6606,07/07/2022,Susu,0,5,1,0,4,1
6607,07/07/2022,Srikaya,0,0,0,0,0,0
6608,07/07/2022,Roman Tape,3,6,5,0,4,5
6609,07/07/2022,Donat,0,0,0,0,0,0
6610,07/07/2022,Krumpul,5,0,0,0,5,0
6611,07/07/2022,Tiramisu,2,0,0,0,2,0
6612,08/07/2022,Bronis Kukus,3,3,0,0,6,0
6613,08/07/2022,Bronis Oven,2,0,0,0,2,0
6614,08/07/2022,F 20,2,0,0,0,2,0
6615,08/07/2022,B 20,1,0,0,0,1,0
6616,08/07/2022,F Kacang,0,0,0,0,0,0
6617,08/07/2022,B Kacang,0,0,0,0,0,0
6618,08/07/2022,Marmer Kotak,1,0,0,0,1,0
6619,08/07/2022,Marmer Bulat,1,0,0,0,1,0
6620,08/07/2022,Pandan Kotak,1,0,0,0,1,0
6621,08/07/2022,Pandan Bulat,1,0,0,0,1,0
6622,08/07/2022,Chiffon Keju,0,0,0,0,0,0
6623,08/07/2022,Chiffon Biasa,0,0,0,0,0,0
6624,08/07/2022,Bakpia,0,0,0,0,0,0
6625,08/07/2022,Tawar,0,4,1,0,3,1
6626,08/07/2022,Taker,21,0,0,0,21,0
6627,08/07/2022,Lapis Warna 20 cm Kotak,0,0,0,0,0,0
6628,08/07/2022,Lapis Warna 20 cm Bulat,0,0,0,0,0,0
6629,08/07/2022,Lapis Warna 18 cm Kotak,0,0,0,0,0,0
6630,08/07/2022,Roll Nanas K,2,1,2,0,1,2
6631,08/07/2022,Roll Coklat B,0,0,0,0,0,0
6632,08/07/2022,Roll Coklat K,2,2,2,0,2,2
6633,08/07/2022,Cake Tape,3,1,0,0,4,0
6634,08/07/2022,Cake Spekuk,0,0,0,0,0,0
6635,08/07/2022,Cake Keju,1,2,0,0,3,0
6636,08/07/2022,Cake Keju Meses,3,2,1,0,4,1
6637,08/07/2022,Cake Meses,0,0,0,0,0,0
6638,08/07/2022,Aloha,0,2,0,0,2,0
6639,08/07/2022,Abon,2,5,0,0,7,0
6640,08/07/2022,Ayam,0,2,0,0,2,0
6641,08/07/2022,Almond,8,0,2,0,6,2
6642,08/07/2022,Cocopandan,2,0,0,0,2,0
6643,08/07/2022,Cheesy,0,0,0,0,0,0
6644,08/07/2022,Chocy Lover,0,2,0,0,2,0
6645,08/07/2022,Cream Keju,2,2,3,0,1,3
6646,08/07/2022,Durian,2,0,0,0,2,0
6647,08/07/2022,Long Stik,2,0,0,0,2,0
6648,08/07/2022,Rapisa,2,0,0,0,2,0
6649,08/07/2022,Space Jam,2,0,0,1,1,1
6650,08/07/2022,Pisang Coklat,3,2,4,0,1,4
6651,08/07/2022,Kacang Merah,0,0,0,0,0,0
6652,08/07/2022,Vanilla,0,0,0,0,0,0
6653,08/07/2022,Banana,0,0,0,0,0,0
6654,08/07/2022,Mocca,0,0,0,0,0,0
6655,08/07/2022,Susu,4,0,0,4,0,4
6656,08/07/2022,Srikaya,0,0,0,0,0,0
6657,08/07/2022,Roman Tape,4,5,2,0,7,2
6658,08/07/2022,Donat,0,0,0,0,0,0
6659,08/07/2022,Krumpul,5,2,2,0,5,2
6660,08/07/2022,Tiramisu,2,3,1,1,3,2
6661,09/07/2022,Bronis Kukus,6,4,3,0,7,3
6662,09/07/2022,Bronis Oven,2,0,0,0,2,0
6663,09/07/2022,F 20,2,1,2,0,1,2
6664,09/07/2022,B 20,1,1,2,0,0,2
6665,09/07/2022,F Kacang,0,0,0,0,0,0
6666,09/07/2022,B Kacang,0,0,0,0,0,0
6667,09/07/2022,Marmer Kotak,1,1,1,0,1,1
6668,09/07/2022,Marmer Bulat,1,1,1,0,1,1
6669,09/07/2022,Pandan Kotak,1,1,1,0,1,1
6670,09/07/2022,Pandan Bulat,1,1,2,0,0,2
